movie_title,year,genre_score,genre_split,scaled_audience_rating,studio_name
The Witches,1990,3.0,Fantasy,0.7,Warner Bros. Pictures
The Wizard of Lies,2017,0.0,Drama,0.63,Tribeca Productions
The Wizard of Oz,1939,0.0,Classics,0.89,Warner Bros. Pictures
The Wizard of Oz,1939,5.0,Kids,0.89,Warner Bros. Pictures
The Wizard of Oz,1939,4.0,Family,0.89,Warner Bros. Pictures
The Wizard of Oz,1939,2.0,Musical,0.89,Warner Bros. Pictures
The Wizard of Oz,1939,3.0,Performing Arts,0.89,Warner Bros. Pictures
The Wizard of Oz,1939,0.0,Science Fiction,0.89,Warner Bros. Pictures
The Wizard of Oz,1939,3.0,Fantasy,0.89,Warner Bros. Pictures
The Wolf of Wall Street,2013,0.0,Drama,0.82,Paramount Studios
The Wolverine,2013,1.0,Action,0.69,20th Century Fox
The Wolverine,2013,1.0,Adventure,0.69,20th Century Fox
The Woman,2011,-5.0,Horror,0.56,Bloody Disgusting Films
The Woman in Black,2012,0.0,Drama,0.54,CBS Films
The Woman in Black,2012,-5.0,Horror,0.54,CBS Films
The Woman in Black,2012,-2.0,Mystery,0.54,CBS Films
The Woman in Black,2012,-4.0,Suspense,0.54,CBS Films
The Woman in Black 2 Angel of Death,2015,-5.0,Horror,0.24,Relativity Media
The Woman in Black 2 Angel of Death,2015,-2.0,Mystery,0.24,Relativity Media
The Woman in Black 2 Angel of Death,2015,-4.0,Suspense,0.24,Relativity Media
The Women's Balcony (Ismach Hatani),2017,0.0,Art House,0.77,Menemsha Films
The Women's Balcony (Ismach Hatani),2017,0.0,International,0.77,Menemsha Films
The Women's Balcony (Ismach Hatani),2017,5.0,Comedy,0.77,Menemsha Films
The Women's Balcony (Ismach Hatani),2017,0.0,Drama,0.77,Menemsha Films
The Words,2012,0.0,Drama,0.49,CBS Films
The Words,2012,-2.0,Mystery,0.49,CBS Films
The Words,2012,-4.0,Suspense,0.49,CBS Films
The World of Apu,1960,0.0,Art House,0.95,Satyajit Ray Productions
The World of Apu,1960,0.0,International,0.95,Satyajit Ray Productions
The World of Apu,1960,0.0,Drama,0.95,Satyajit Ray Productions
The World's End,2013,5.0,Comedy,0.71,Focus Features
The Wrestler,2008,0.0,Drama,0.88,Fox Searchlight Pictures
The Yellow Birds,2018,0.0,Drama,0.46,Saban Films
The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,0.0,Art House,0.84,Miramax-Zoe
The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,0.0,International,0.84,Miramax-Zoe
The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,0.0,Classics,0.84,Miramax-Zoe
The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,2.0,Musical,0.84,Miramax-Zoe
The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,3.0,Performing Arts,0.84,Miramax-Zoe
The Young Girls of Rochefort (Les Demoiselles de Rochefort),1968,1.0,Romance,0.84,Miramax-Zoe
The Young Karl Marx (Le jeune Karl Marx),2018,0.0,Art House,0.71,The Orchard
The Young Karl Marx (Le jeune Karl Marx),2018,0.0,International,0.71,The Orchard
The Young Karl Marx (Le jeune Karl Marx),2018,0.0,Drama,0.71,The Orchard
The Zero Theorem,2014,0.0,Drama,0.43,Amplify Releasing
The Zero Theorem,2014,0.0,Science Fiction,0.43,Amplify Releasing
The Zero Theorem,2014,3.0,Fantasy,0.43,Amplify Releasing
The Zookeeper's Wife,2017,0.0,Drama,0.76,Focus Features
Theater of Blood (Theatre of Blood) (Much Ado About Murder),1973,0.0,Classics,0.81,United Artists
Theater of Blood (Theatre of Blood) (Much Ado About Murder),1973,5.0,Comedy,0.81,United Artists
Theater of Blood (Theatre of Blood) (Much Ado About Murder),1973,-5.0,Horror,0.81,United Artists
Theeb,2015,1.0,Action,0.75,Noor Pictures
Theeb,2015,1.0,Adventure,0.75,Noor Pictures
Theeb,2015,0.0,Drama,0.75,Noor Pictures
Their Finest,2017,5.0,Comedy,0.72,EuropaCorp / STXfilms
Their Finest,2017,0.0,Drama,0.72,EuropaCorp / STXfilms
Their Finest,2017,1.0,Romance,0.72,EuropaCorp / STXfilms
Thelma,2017,0.0,Art House,0.76,The Orchard
Thelma,2017,0.0,International,0.76,The Orchard
Thelma,2017,-2.0,Mystery,0.76,The Orchard
Thelma,2017,-4.0,Suspense,0.76,The Orchard
Thelma & Louise,1991,5.0,Comedy,0.82,MGM
Them,2007,0.0,Art House,0.6,Dark Sky Films
Them,2007,0.0,International,0.6,Dark Sky Films
Them,2007,-5.0,Horror,0.6,Dark Sky Films
Them,2007,-2.0,Mystery,0.6,Dark Sky Films
Them,2007,-4.0,Suspense,0.6,Dark Sky Films
Then She Found Me,2007,5.0,Comedy,0.44,ThinkFilm
Then She Found Me,2007,0.0,Drama,0.44,ThinkFilm
Then She Found Me,2007,1.0,Romance,0.44,ThinkFilm
There Will Be Blood,2007,0.0,Drama,0.86,Paramount Vantage
There's Something About Mary,1998,5.0,Comedy,0.61,20th Century Fox
These Final Hours,2015,0.0,Art House,0.64,Well Go USA
These Final Hours,2015,0.0,International,0.64,Well Go USA
They Came Together,2014,5.0,Comedy,0.39,Lionsgate
They Live,1988,5.0,Comedy,0.79,MCA/Universal Pictures
They Live,1988,0.0,Drama,0.79,MCA/Universal Pictures
They Live,1988,-5.0,Horror,0.79,MCA/Universal Pictures
They Live,1988,-2.0,Mystery,0.79,MCA/Universal Pictures
They Live,1988,-4.0,Suspense,0.79,MCA/Universal Pictures
They Live,1988,0.0,Science Fiction,0.79,MCA/Universal Pictures
They Live,1988,3.0,Fantasy,0.79,MCA/Universal Pictures
They Remain,2018,0.0,Drama,0.38,Paladin Film
They Remain,2018,-2.0,Mystery,0.38,Paladin Film
They Remain,2018,-4.0,Suspense,0.38,Paladin Film
The Thing About My Folks,2005,5.0,Comedy,0.52,Picturehouse
The Thing Called Love,1993,5.0,Comedy,0.7,Paramount Pictures
The Thing Called Love,1993,0.0,Drama,0.7,Paramount Pictures
The Thing Called Love,1993,2.0,Musical,0.7,Paramount Pictures
The Thing Called Love,1993,3.0,Performing Arts,0.7,Paramount Pictures
The Thing Called Love,1993,1.0,Romance,0.7,Paramount Pictures
Things to Come,1936,1.0,Action,0.54,United Artists
Things to Come,1936,1.0,Adventure,0.54,United Artists
Things to Come,1936,0.0,Art House,0.54,United Artists
Things to Come,1936,0.0,International,0.54,United Artists
Things to Come,1936,0.0,Classics,0.54,United Artists
Things to Come,1936,0.0,Science Fiction,0.54,United Artists
Things to Come,1936,3.0,Fantasy,0.54,United Artists
Things to Come (L'avenir),2016,0.0,Art House,0.71,IFC Films
Things to Come (L'avenir),2016,0.0,International,0.71,IFC Films
Things to Come (L'avenir),2016,0.0,Drama,0.71,IFC Films
Things to Do in Denver When You're Dead,1995,5.0,Comedy,0.72,Miramax
Things to Do in Denver When You're Dead,1995,0.0,Drama,0.72,Miramax
Things to Do in Denver When You're Dead,1995,-2.0,Mystery,0.72,Miramax
Things to Do in Denver When You're Dead,1995,-4.0,Suspense,0.72,Miramax
Things to Do in Denver When You're Dead,1995,3.0,Sports,0.72,Miramax
Things to Do in Denver When You're Dead,1995,3.0,Fitness,0.72,Miramax
Things We Lost in the Fire,2007,0.0,Drama,0.73,Dreamworks/Paramount
Think Like a Man,2012,5.0,Comedy,0.79,Sony Screen Gems
Think Like a Man Too,2014,5.0,Comedy,0.59,Sony Pictures
Think Like a Man Too,2014,1.0,Romance,0.59,Sony Pictures
Third Person,2014,0.0,Drama,0.34,Sony Pictures Classics
Third Person,2014,1.0,Romance,0.34,Sony Pictures Classics
Thirteen,2003,0.0,Drama,0.77,Fox Searchlight Pictures
Thirteen Conversations About One Thing,2001,0.0,Art House,0.71,Sony Pictures Classics
Thirteen Conversations About One Thing,2001,0.0,International,0.71,Sony Pictures Classics
Thirteen Conversations About One Thing,2001,5.0,Comedy,0.71,Sony Pictures Classics
Thirteen Conversations About One Thing,2001,0.0,Drama,0.71,Sony Pictures Classics
Thirteen Days,2000,0.0,Drama,0.8,New Line Cinema
Thirteen Ghosts (13 Ghosts),2001,-5.0,Horror,0.49,Warner Bros. Pictures
This Boy's Life,1993,0.0,Drama,0.79,Warner Home Video
This Christmas,2007,0.0,Drama,0.81,Sony Pictures
This Is 40,2012,5.0,Comedy,0.5,Universal Pictures
This Is England,2007,0.0,Art House,0.89,IFC First Take
This Is England,2007,0.0,International,0.89,IFC First Take
This Is England,2007,0.0,Drama,0.89,IFC First Take
This Is Martin Bonner,2013,0.0,Drama,0.69,Monterey Media
This Is Not a Film,2012,0.0,Art House,0.69,Palisades Tartan
This Is Not a Film,2012,0.0,International,0.69,Palisades Tartan
This Is Not a Film,2012,0.0,Documentary,0.69,Palisades Tartan
This Is Not a Film,2012,3.0,Special Interest,0.69,Palisades Tartan
This Is Spinal Tap,1984,5.0,Comedy,0.92,MGM
This Is the End,2013,1.0,Action,0.71,Sony Pictures
This Is the End,2013,1.0,Adventure,0.71,Sony Pictures
This Is the End,2013,5.0,Comedy,0.71,Sony Pictures
This Is the End,2013,0.0,Drama,0.71,Sony Pictures
This Is the End,2013,-5.0,Horror,0.71,Sony Pictures
This Is Where I Leave You,2014,5.0,Comedy,0.59,Warner Bros. Pictures
This Means War,2012,1.0,Action,0.56,Twentieth Century Fox
This Means War,2012,1.0,Adventure,0.56,Twentieth Century Fox
This Means War,2012,5.0,Comedy,0.56,Twentieth Century Fox
This Means War,2012,1.0,Romance,0.56,Twentieth Century Fox
This Must Be The Place,2012,5.0,Comedy,0.58,The Weinstein Company
This Must Be The Place,2012,0.0,Drama,0.58,The Weinstein Company
This Sporting Life,1963,0.0,Classics,0.87,Continental
This Sporting Life,1963,0.0,Drama,0.87,Continental
Thomas and the Magic Railroad,2000,5.0,Kids,0.41,Destination Films
Thomas and the Magic Railroad,2000,4.0,Family,0.41,Destination Films
Thomas and the Magic Railroad,2000,2.0,Musical,0.41,Destination Films
Thomas and the Magic Railroad,2000,3.0,Performing Arts,0.41,Destination Films
The Thomas Crown Affair,1968,1.0,Action,0.74,MGM Home Entertainment
The Thomas Crown Affair,1968,1.0,Adventure,0.74,MGM Home Entertainment
The Thomas Crown Affair,1968,0.0,Classics,0.74,MGM Home Entertainment
The Thomas Crown Affair,1968,0.0,Drama,0.74,MGM Home Entertainment
The Thomas Crown Affair,1968,-2.0,Mystery,0.74,MGM Home Entertainment
The Thomas Crown Affair,1968,-4.0,Suspense,0.74,MGM Home Entertainment
The Thomas Crown Affair,1968,1.0,Romance,0.74,MGM Home Entertainment
The Thomas Crown Affair,1999,1.0,Action,0.77,MGM/UA
The Thomas Crown Affair,1999,1.0,Adventure,0.77,MGM/UA
The Thomas Crown Affair,1999,0.0,Drama,0.77,MGM/UA
The Thomas Crown Affair,1999,-2.0,Mystery,0.77,MGM/UA
The Thomas Crown Affair,1999,-4.0,Suspense,0.77,MGM/UA
The Thomas Crown Affair,1999,1.0,Romance,0.77,MGM/UA
Thor,2011,1.0,Action,0.76,Paramount Pictures
Thor,2011,1.0,Adventure,0.76,Paramount Pictures
Thor,2011,0.0,Drama,0.76,Paramount Pictures
Thor,2011,0.0,Science Fiction,0.76,Paramount Pictures
Thor,2011,3.0,Fantasy,0.76,Paramount Pictures
Thor: Ragnarok,2017,1.0,Action,0.87,Walt Disney Pictures
Thor: Ragnarok,2017,1.0,Adventure,0.87,Walt Disney Pictures
Thor: Ragnarok,2017,0.0,Drama,0.87,Walt Disney Pictures
Thor: Ragnarok,2017,0.0,Science Fiction,0.87,Walt Disney Pictures
Thor: Ragnarok,2017,3.0,Fantasy,0.87,Walt Disney Pictures
Thor: The Dark World,2013,1.0,Action,0.76,Walt Disney Pictures
Thor: The Dark World,2013,1.0,Adventure,0.76,Walt Disney Pictures
Thor: The Dark World,2013,0.0,Science Fiction,0.76,Walt Disney Pictures
Thor: The Dark World,2013,3.0,Fantasy,0.76,Walt Disney Pictures
Thoroughbreds,2018,0.0,Drama,0.67,Focus Features
Thoroughbreds,2018,-2.0,Mystery,0.67,Focus Features
Thoroughbreds,2018,-4.0,Suspense,0.67,Focus Features
"Three Billboards Outside Ebbing, Missouri",2017,5.0,Comedy,0.87,Fox Searchlight Pictures
"Three Billboards Outside Ebbing, Missouri",2017,0.0,Drama,0.87,Fox Searchlight Pictures
The Three Burials of Melquiades Estrada,2006,0.0,Drama,0.81,Sony Pictures Classics
The Three Burials of Melquiades Estrada,2006,0.0,Western,0.81,Sony Pictures Classics
Three Colors: Blue (Trois Couleurs: Bleu),1993,0.0,Art House,0.93,Miramax Films
Three Colors: Blue (Trois Couleurs: Bleu),1993,0.0,International,0.93,Miramax Films
Three Colors: Blue (Trois Couleurs: Bleu),1993,0.0,Drama,0.93,Miramax Films
Three Colors: Blue (Trois Couleurs: Bleu),1993,-2.0,Mystery,0.93,Miramax Films
Three Colors: Blue (Trois Couleurs: Bleu),1993,-4.0,Suspense,0.93,Miramax Films
Three Colors: Blue (Trois Couleurs: Bleu),1993,1.0,Romance,0.93,Miramax Films
Three Colors: White (Trois Couleurs: Blanc),1994,0.0,Art House,0.87,Miramax Films
Three Colors: White (Trois Couleurs: Blanc),1994,0.0,International,0.87,Miramax Films
Three Colors: White (Trois Couleurs: Blanc),1994,5.0,Comedy,0.87,Miramax Films
Three Colors: White (Trois Couleurs: Blanc),1994,0.0,Drama,0.87,Miramax Films
Three Days of the Condor,1975,0.0,Classics,0.83,Paramount Home Video
Three Days of the Condor,1975,0.0,Drama,0.83,Paramount Home Video
Three Days of the Condor,1975,-2.0,Mystery,0.83,Paramount Home Video
Three Days of the Condor,1975,-4.0,Suspense,0.83,Paramount Home Video
Three Days of the Condor,1975,1.0,Romance,0.83,Paramount Home Video
Three Kings,1999,1.0,Action,0.77,Warner Bros. Pictures
Three Kings,1999,1.0,Adventure,0.77,Warner Bros. Pictures
Three Kings,1999,5.0,Comedy,0.77,Warner Bros. Pictures
Three Men and a Baby (3 Men and a Baby),1987,5.0,Comedy,0.47,Disney
Three Times (Zui hao de shi guang),2005,0.0,Art House,0.71,IFC First Take
Three Times (Zui hao de shi guang),2005,0.0,International,0.71,IFC First Take
Three Times (Zui hao de shi guang),2005,0.0,Drama,0.71,IFC First Take
Three Times (Zui hao de shi guang),2005,1.0,Romance,0.71,IFC First Take
Three to Tango,1999,5.0,Comedy,0.49,Warner Bros. Pictures
Three to Tango,1999,0.0,Drama,0.49,Warner Bros. Pictures
Three to Tango,1999,1.0,Romance,0.49,Warner Bros. Pictures
Three...Extremes (Saam gaang yi),2005,0.0,Art House,0.77,Lionsgate
Three...Extremes (Saam gaang yi),2005,0.0,International,0.77,Lionsgate
Three...Extremes (Saam gaang yi),2005,-5.0,Horror,0.77,Lionsgate
Threesome,1994,5.0,Comedy,0.56,Sony Pictures Home Entertainment
Threesome,1994,0.0,Drama,0.56,Sony Pictures Home Entertainment
Threesome,1994,1.0,Romance,0.56,Sony Pictures Home Entertainment
Throne of Blood,1957,1.0,Action,0.94,Media Home Entertainment
Throne of Blood,1957,1.0,Adventure,0.94,Media Home Entertainment
Throne of Blood,1957,0.0,Art House,0.94,Media Home Entertainment
Throne of Blood,1957,0.0,International,0.94,Media Home Entertainment
Throne of Blood,1957,0.0,Classics,0.94,Media Home Entertainment
Throne of Blood,1957,0.0,Drama,0.94,Media Home Entertainment
Throw Momma from the Train,1987,5.0,Comedy,0.54,Orion
Thumbsucker,2005,0.0,Art House,0.71,Sony Pictures Classics
Thumbsucker,2005,0.0,International,0.71,Sony Pictures Classics
Thumbsucker,2005,5.0,Comedy,0.71,Sony Pictures Classics
Thumbsucker,2005,0.0,Drama,0.71,Sony Pictures Classics
Thunder and the House of Magic,2014,1.0,Action,0.53,Shout! Factory
Thunder and the House of Magic,2014,1.0,Adventure,0.53,Shout! Factory
Thunder and the House of Magic,2014,2.0,Animation,0.53,Shout! Factory
Thunder and the House of Magic,2014,0.0,Art House,0.53,Shout! Factory
Thunder and the House of Magic,2014,0.0,International,0.53,Shout! Factory
Thunder and the House of Magic,2014,5.0,Kids,0.53,Shout! Factory
Thunder and the House of Magic,2014,4.0,Family,0.53,Shout! Factory
Thunder Road,2018,5.0,Comedy,0.94,Vanishing Angle
Thunder Road,2018,0.0,Drama,0.94,Vanishing Angle
Thunderball,1965,1.0,Action,0.73,United Artists
Thunderball,1965,1.0,Adventure,0.73,United Artists
Thunderball,1965,0.0,Classics,0.73,United Artists
Thunderball,1965,0.0,Drama,0.73,United Artists
Thunderball,1965,-2.0,Mystery,0.73,United Artists
Thunderball,1965,-4.0,Suspense,0.73,United Artists
Thunderbirds,2004,1.0,Action,0.37,Universal Pictures
Thunderbirds,2004,1.0,Adventure,0.37,Universal Pictures
Thunderbirds,2004,5.0,Comedy,0.37,Universal Pictures
Thunderbirds,2004,5.0,Kids,0.37,Universal Pictures
Thunderbirds,2004,4.0,Family,0.37,Universal Pictures
Thunderbirds,2004,0.0,Science Fiction,0.37,Universal Pictures
Thunderbirds,2004,3.0,Fantasy,0.37,Universal Pictures
Thunderbolt and Lightfoot,1974,1.0,Action,0.74,MGM/UA Distribution
Thunderbolt and Lightfoot,1974,1.0,Adventure,0.74,MGM/UA Distribution
Thunderbolt and Lightfoot,1974,5.0,Comedy,0.74,MGM/UA Distribution
Thunderbolt and Lightfoot,1974,0.0,Western,0.74,MGM/UA Distribution
THX 1138,1971,0.0,Drama,0.74,Warner Bros. Pictures
THX 1138,1971,0.0,Science Fiction,0.74,Warner Bros. Pictures
THX 1138,1971,3.0,Fantasy,0.74,Warner Bros. Pictures
Tideland,2006,0.0,Drama,0.64,ThinkFilm
Tideland,2006,0.0,Science Fiction,0.64,ThinkFilm
Tideland,2006,3.0,Fantasy,0.64,ThinkFilm
Átame! (Tie Me Up! Tie Me Down!),1990,0.0,Art House,0.79,Miramax
Átame! (Tie Me Up! Tie Me Down!),1990,0.0,International,0.79,Miramax
Átame! (Tie Me Up! Tie Me Down!),1990,5.0,Comedy,0.79,Miramax
Átame! (Tie Me Up! Tie Me Down!),1990,0.0,Drama,0.79,Miramax
Átame! (Tie Me Up! Tie Me Down!),1990,1.0,Romance,0.79,Miramax
La tigre e la neve (The Tiger and the Snow),2006,0.0,Art House,0.84,Strand Releasing
La tigre e la neve (The Tiger and the Snow),2006,0.0,International,0.84,Strand Releasing
La tigre e la neve (The Tiger and the Snow),2006,5.0,Comedy,0.84,Strand Releasing
La tigre e la neve (The Tiger and the Snow),2006,0.0,Drama,0.84,Strand Releasing
La tigre e la neve (The Tiger and the Snow),2006,1.0,Romance,0.84,Strand Releasing
Tigerland,2000,1.0,Action,0.71,20th Century Fox
Tigerland,2000,1.0,Adventure,0.71,20th Century Fox
Tigerland,2000,0.0,Drama,0.71,20th Century Fox
Till Human Voices Wake Us,2003,0.0,Art House,0.65,Paramount Classics
Till Human Voices Wake Us,2003,0.0,International,0.65,Paramount Classics
Till Human Voices Wake Us,2003,0.0,Drama,0.65,Paramount Classics
Till Human Voices Wake Us,2003,-2.0,Mystery,0.65,Paramount Classics
Till Human Voices Wake Us,2003,-4.0,Suspense,0.65,Paramount Classics
Tim and Eric's Billion Dollar Movie,2012,5.0,Comedy,0.47,Magnolia Pictures
Timbuktu,2015,0.0,Art House,0.77,Cohen Media Group
Timbuktu,2015,0.0,International,0.77,Cohen Media Group
Timbuktu,2015,0.0,Drama,0.77,Cohen Media Group
Time After Time,1979,1.0,Action,0.72,WARNER BROTHERS PICTURES
Time After Time,1979,1.0,Adventure,0.72,WARNER BROTHERS PICTURES
Time After Time,1979,5.0,Comedy,0.72,WARNER BROTHERS PICTURES
Time After Time,1979,0.0,Drama,0.72,WARNER BROTHERS PICTURES
Time After Time,1979,0.0,Science Fiction,0.72,WARNER BROTHERS PICTURES
Time After Time,1979,3.0,Fantasy,0.72,WARNER BROTHERS PICTURES
Time After Time,1979,1.0,Romance,0.72,WARNER BROTHERS PICTURES
Time Bandits,1981,1.0,Action,0.77,Paramount Home Video
Time Bandits,1981,1.0,Adventure,0.77,Paramount Home Video
Time Bandits,1981,0.0,Science Fiction,0.77,Paramount Home Video
Time Bandits,1981,3.0,Fantasy,0.77,Paramount Home Video
Los Cronocrímenes (Timecrimes),2007,1.0,Action,0.79,Magnolia Pictures
Los Cronocrímenes (Timecrimes),2007,1.0,Adventure,0.79,Magnolia Pictures
Los Cronocrímenes (Timecrimes),2007,0.0,Art House,0.79,Magnolia Pictures
Los Cronocrímenes (Timecrimes),2007,0.0,International,0.79,Magnolia Pictures
Los Cronocrímenes (Timecrimes),2007,-2.0,Mystery,0.79,Magnolia Pictures
Los Cronocrímenes (Timecrimes),2007,-4.0,Suspense,0.79,Magnolia Pictures
Los Cronocrímenes (Timecrimes),2007,0.0,Science Fiction,0.79,Magnolia Pictures
Los Cronocrímenes (Timecrimes),2007,3.0,Fantasy,0.79,Magnolia Pictures
Time of the Wolf,2004,0.0,Art House,0.65,Palm Pictures
Time of the Wolf,2004,0.0,International,0.65,Palm Pictures
Time of the Wolf,2004,0.0,Drama,0.65,Palm Pictures
Time Out Of Mind,2015,0.0,Drama,0.41,IFC Films
Time Regained,1999,0.0,Art House,0.73,Kino International
Time Regained,1999,0.0,International,0.73,Kino International
Time Regained,1999,0.0,Drama,0.73,Kino International
The Time Traveler's Wife,2009,0.0,Drama,0.59,Warner Bros. Pictures
The Time Traveler's Wife,2009,0.0,Science Fiction,0.59,Warner Bros. Pictures
The Time Traveler's Wife,2009,3.0,Fantasy,0.59,Warner Bros. Pictures
The Time Traveler's Wife,2009,1.0,Romance,0.59,Warner Bros. Pictures
Timecode,2000,5.0,Comedy,0.49,Sony Pictures Entertainment
Timecode,2000,0.0,Drama,0.49,Sony Pictures Entertainment
Timecop,1994,1.0,Action,0.36,MCA Universal Home Video
Timecop,1994,1.0,Adventure,0.36,MCA Universal Home Video
Timecop,1994,0.0,Science Fiction,0.36,MCA Universal Home Video
Timecop,1994,3.0,Fantasy,0.36,MCA Universal Home Video
Timeline,2003,1.0,Action,0.45,Paramount Pictures
Timeline,2003,1.0,Adventure,0.45,Paramount Pictures
Timeline,2003,0.0,Science Fiction,0.45,Paramount Pictures
Timeline,2003,3.0,Fantasy,0.45,Paramount Pictures
Tin Cup,1996,5.0,Comedy,0.65,New Line Home Entertainment
Tin Cup,1996,0.0,Drama,0.65,New Line Home Entertainment
Tin Cup,1996,1.0,Romance,0.65,New Line Home Entertainment
Tinker Tailor Soldier Spy,2011,0.0,Drama,0.65,Focus Features
Tinker Tailor Soldier Spy,2011,-2.0,Mystery,0.65,Focus Features
Tinker Tailor Soldier Spy,2011,-4.0,Suspense,0.65,Focus Features
Tiny Furniture,2010,5.0,Comedy,0.54,IFC
Titan A.E.,2000,2.0,Animation,0.6,20th Century Fox
Titan A.E.,2000,5.0,Kids,0.6,20th Century Fox
Titan A.E.,2000,4.0,Family,0.6,20th Century Fox
Titan A.E.,2000,0.0,Science Fiction,0.6,20th Century Fox
Titan A.E.,2000,3.0,Fantasy,0.6,20th Century Fox
Titanic,1997,0.0,Drama,0.69,Paramount Pictures
Titanic,1997,1.0,Romance,0.69,Paramount Pictures
TMNT,2007,1.0,Action,0.6,Warner Bros. Pictures
TMNT,2007,1.0,Adventure,0.6,Warner Bros. Pictures
TMNT,2007,2.0,Animation,0.6,Warner Bros. Pictures
TMNT,2007,0.0,Science Fiction,0.6,Warner Bros. Pictures
TMNT,2007,3.0,Fantasy,0.6,Warner Bros. Pictures
To Be Takei,2014,0.0,Documentary,0.75,Starz Digital Media
To Be Takei,2014,3.0,Special Interest,0.75,Starz Digital Media
To Catch a Thief,1955,0.0,Classics,0.84,Paramount Pictures
To Catch a Thief,1955,-2.0,Mystery,0.84,Paramount Pictures
To Catch a Thief,1955,-4.0,Suspense,0.84,Paramount Pictures
To Catch a Thief,1955,1.0,Romance,0.84,Paramount Pictures
To Have and Have Not,1944,1.0,Action,0.9,MGM Home Entertainment
To Have and Have Not,1944,1.0,Adventure,0.9,MGM Home Entertainment
To Have and Have Not,1944,0.0,Classics,0.9,MGM Home Entertainment
To Have and Have Not,1944,0.0,Drama,0.9,MGM Home Entertainment
To Have and Have Not,1944,-2.0,Mystery,0.9,MGM Home Entertainment
To Have and Have Not,1944,-4.0,Suspense,0.9,MGM Home Entertainment
To Have and Have Not,1944,1.0,Romance,0.9,MGM Home Entertainment
To Kill A Mockingbird,1962,0.0,Classics,0.93,Universal International Pictur
To Kill A Mockingbird,1962,0.0,Drama,0.93,Universal International Pictur
To Rome with Love,2012,5.0,Comedy,0.4,Sony Pictures Classics
To Sleep With Anger,1990,0.0,Drama,0.82,Sony Video Software
To the Bone,2017,0.0,Drama,0.64,Netflix
To The Wonder,2013,0.0,Drama,0.37,Magnolia Pictures
To The Wonder,2013,1.0,Romance,0.37,Magnolia Pictures
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,5.0,Comedy,0.71,Universal Pictures
Together,2001,0.0,Art House,0.89,IFC Films
Together,2001,0.0,International,0.89,IFC Films
Together,2001,5.0,Comedy,0.89,IFC Films
Together,2001,0.0,Drama,0.89,IFC Films
Rage,2014,1.0,Action,0.28,RLJ/Image Entertainment
Rage,2014,1.0,Adventure,0.28,RLJ/Image Entertainment
Rage,2014,-2.0,Mystery,0.28,RLJ/Image Entertainment
Rage,2014,-4.0,Suspense,0.28,RLJ/Image Entertainment
Tokyo Sonata (Tokyo Sonata),2009,0.0,Art House,0.8,Regent Releasing
Tokyo Sonata (Tokyo Sonata),2009,0.0,International,0.8,Regent Releasing
Tokyo Sonata (Tokyo Sonata),2009,0.0,Drama,0.8,Regent Releasing
Tokyo Story (Tôkyô monogatari),1953,0.0,Art House,0.93,BFI Production
Tokyo Story (Tôkyô monogatari),1953,0.0,International,0.93,BFI Production
Tokyo Story (Tôkyô monogatari),1953,0.0,Drama,0.93,BFI Production
Tokyo Tribe,2015,1.0,Action,0.46,Xlrator Media
Tokyo Tribe,2015,1.0,Adventure,0.46,Xlrator Media
Tokyo Tribe,2015,0.0,Drama,0.46,Xlrator Media
Tokyo Tribe,2015,2.0,Musical,0.46,Xlrator Media
Tokyo Tribe,2015,3.0,Performing Arts,0.46,Xlrator Media
Tokyo Tribe,2015,0.0,Science Fiction,0.46,Xlrator Media
Tokyo Tribe,2015,3.0,Fantasy,0.46,Xlrator Media
Tolkien,2019,0.0,Drama,0.75,Fox Searchlight Pictures
Tom Jones,1963,1.0,Action,0.58,Woodfall Film Productions
Tom Jones,1963,1.0,Adventure,0.58,Woodfall Film Productions
Tom Jones,1963,0.0,Classics,0.58,Woodfall Film Productions
Tom Jones,1963,5.0,Comedy,0.58,Woodfall Film Productions
Tom Jones,1963,1.0,Romance,0.58,Woodfall Film Productions
Tom of Finland,2017,0.0,Art House,0.69,Kino Lorber
Tom of Finland,2017,0.0,International,0.69,Kino Lorber
Tom of Finland,2017,0.0,Drama,0.69,Kino Lorber
Tomb Raider,2018,1.0,Action,0.55,Warner Bros. Pictures
Tomb Raider,2018,1.0,Adventure,0.55,Warner Bros. Pictures
Tomb Raider,2018,0.0,Drama,0.55,Warner Bros. Pictures
Tomb Raider,2018,0.0,Science Fiction,0.55,Warner Bros. Pictures
Tomb Raider,2018,3.0,Fantasy,0.55,Warner Bros. Pictures
Tomboy,2011,0.0,Art House,0.82,Dada Films
Tomboy,2011,0.0,International,0.82,Dada Films
Tomboy,2011,0.0,Drama,0.82,Dada Films
Tomcats,2001,5.0,Comedy,0.43,Columbia Pictures
Tommy Boy,1995,5.0,Comedy,0.9,Paramount Home Video
Tommy Boy,1995,3.0,Special Interest,0.9,Paramount Home Video
Tomorrow Never Dies,1997,1.0,Action,0.53,MGM Home Entertainment
Tomorrow Never Dies,1997,1.0,Adventure,0.53,MGM Home Entertainment
